,Unnamed: 0,accepted,author,kingdom,Family,name,rank,powo_Snippet,Source,fqId
1287,1288,True,(Klotzsch & H.Karst. ex Meisn.) Sachiko Nishida,Plantae,Lauraceae,Beilschmiedia tovarensis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1116029-2),urn:lsid:ipni.org:names:1116029-2
1288,1289,True,(Kunth) Kuijt,Plantae,Loranthaceae,Oryctanthus alveolatus,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:176899-2),urn:lsid:ipni.org:names:176899-2
1289,1290,True,Kunth,Plantae,Lythraceae,Adenaria floribunda,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:30023859-2),urn:lsid:ipni.org:names:30023859-2
1290,1291,True,(Jacq.) DC.,Plantae,Malpighiaceae,Bunchosia nitida,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1122895-2),urn:lsid:ipni.org:names:1122895-2
1291,1292,True,(Cav.) Rich. ex Kunth,Plantae,Malpighiaceae,Byrsonima spicata,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:556192-1),urn:lsid:ipni.org:names:556192-1
1292,1293,True,(L.) DC.,Plantae,Malpighiaceae,Byrsonima verbascifolia,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:556209-1),urn:lsid:ipni.org:names:556209-1
1293,1294,True,Kunth,Plantae,Malvaceae,Helicteres guazumifolia,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:320786-2),urn:lsid:ipni.org:names:320786-2
1294,1295,True,Pav. ex D.Don,Plantae,Melastomataceae,Arthrostemma ciliatum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:60465985-2),urn:lsid:ipni.org:names:60465985-2
1295,1296,True,(Poepp. ex Naudin) Ocampo & Almeda,Plantae,Melastomataceae,Miconia sulcicaulis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:77207668-1),urn:lsid:ipni.org:names:77207668-1
1296,1297,True,Jacq.,Plantae,Meliaceae,Trichilia havanensis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:322349-2),urn:lsid:ipni.org:names:322349-2
1297,1298,True,Humb. & Bonpl. ex Willd.,Plantae,Myricaceae,Myrica pubescens,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:326827-2),urn:lsid:ipni.org:names:326827-2
1298,1299,True,(Kunth) O.Berg,Plantae,Myrtaceae,Psidium salutare,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1115374-2),urn:lsid:ipni.org:names:1115374-2
1299,1300,True,(Kunth) O.Berg,Plantae,Myrtaceae,Ugni myricoides,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:602600-1),urn:lsid:ipni.org:names:602600-1
1300,1301,True,(L.) Sw.,Plantae,Ophioglossaceae,Botrychium virginianum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1106719-2),urn:lsid:ipni.org:names:1106719-2
1301,1302,True,(L.) C.Presl,Plantae,Osmundaceae,Osmundastrum cinnamomeum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:60447721-2),urn:lsid:ipni.org:names:60447721-2
1302,1303,True,DC.,Plantae,Passifloraceae,Passiflora adenopoda,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:674754-1),urn:lsid:ipni.org:names:674754-1
1303,1304,True,Kunth,Plantae,Passifloraceae,Passiflora misera,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:321967-2),urn:lsid:ipni.org:names:321967-2
1304,1305,True,L.,Plantae,Piperaceae,Piper reticulatum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:198988-2),urn:lsid:ipni.org:names:198988-2
1305,1306,True,Bonpl.,Plantae,Plantaginaceae,Angelonia salicariifolia,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:798952-1),urn:lsid:ipni.org:names:798952-1
1306,1307,True,Lam.,Plantae,Plantaginaceae,Plantago australis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:684911-1),urn:lsid:ipni.org:names:684911-1
1307,1308,True,(Benth.) Endl.,Plantae,Polygonaceae,Muehlenbeckia volcanica,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:1022243-2),urn:lsid:ipni.org:names:1022243-2
1308,1309,True,Murray,Plantae,Polygonaceae,Rumex conglomeratus,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:697003-1),urn:lsid:ipni.org:names:697003-1
1309,1310,True,(Sw.) Fée,Plantae,Polypodiaceae,Campyloneurum angustifolium,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:17063000-1),urn:lsid:ipni.org:names:17063000-1
1310,1311,True,(L.) Christenh.,Plantae,Polypodiaceae,Campyloneurum crassifolium,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:77183236-1),urn:lsid:ipni.org:names:77183236-1
1311,1312,True,(L.) C.Presl,Plantae,Polypodiaceae,Campyloneurum phyllitidis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:17063380-1),urn:lsid:ipni.org:names:17063380-1
1312,1313,True,(L.) Copel.,Plantae,Polypodiaceae,Microgramma lycopodioides,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:160142-2),urn:lsid:ipni.org:names:160142-2
1313,1314,True,(Willd.) J.Sm.,Plantae,Polypodiaceae,Phlebodium decumanum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:17175400-1),urn:lsid:ipni.org:names:17175400-1
1314,1315,True,Ruiz & Pav.,Plantae,Pontederiaceae,Heteranthera reniformis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:698080-1),urn:lsid:ipni.org:names:698080-1
1315,1316,True,Wikstr.,Plantae,Pteridaceae,Adiantum poiretii,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:17012320-1),urn:lsid:ipni.org:names:17012320-1
1316,1317,True,Sw.,Plantae,Pteridaceae,Adiantum tenerum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:17013290-1),urn:lsid:ipni.org:names:17013290-1
1317,1318,True,Retz.,Plantae,Pteridaceae,Pteris quadriaurita,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:17215900-1),urn:lsid:ipni.org:names:17215900-1
1318,1319,True,(Andrews) Th.Wolf,Plantae,Rosaceae,Potentilla indica,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:728289-1),urn:lsid:ipni.org:names:728289-1
1319,1320,True,(L.) I.M.Johnst.,Plantae,Rubiaceae,Geophila repens,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:109024-2),urn:lsid:ipni.org:names:109024-2
1320,1321,True,Kunth,Plantae,Rubiaceae,Palicourea rigida,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:759300-1),urn:lsid:ipni.org:names:759300-1
1321,1322,True,Vand. ex DC.,Plantae,Rutaceae,Hortia brasiliana,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:774036-1),urn:lsid:ipni.org:names:774036-1
1322,1323,True,L.,Plantae,Sapindaceae,Paullinia cururu,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:784115-1),urn:lsid:ipni.org:names:784115-1
1323,1324,True,Schinz,Plantae,Scrophulariaceae,Aptosimum decumbens,Species, <b>Use</b>: Used for various <em>medicinal</em> purposes (Rodin 1985; Von Koenen,POWO pages(/taxon/urn:lsid:ipni.org:names:799363-1),urn:lsid:ipni.org:names:799363-1
1324,1325,True,Stokes,Plantae,Scrophulariaceae,Verbascum virgatum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:770211-1),urn:lsid:ipni.org:names:770211-1
1325,1326,True,(L.) Hassl.,Plantae,Solanaceae,Lycianthes lycioides,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:146555-2),urn:lsid:ipni.org:names:146555-2
1326,1327,True,Kunth,Plantae,Verbenaceae,Verbena litoralis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:30007120-2),urn:lsid:ipni.org:names:30007120-2
1327,1328,True,(Flüggé) Kuhlm.,Plantae,Poaceae,Axonopus scoparius,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:27415-2),urn:lsid:ipni.org:names:27415-2
1328,1329,True,L.,Plantae,Poaceae,Holcus lanatus,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:405034-1),urn:lsid:ipni.org:names:405034-1
1329,1330,True,(Schult. & Schult.f.) Asch. & Graebn.,Plantae,Poaceae,Cortaderia selloana,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:66317-2),urn:lsid:ipni.org:names:66317-2
1330,1331,True,(L.) Greene,Plantae,Poaceae,Distichlis spicata,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:82343-2),urn:lsid:ipni.org:names:82343-2
1331,1332,True,(Lour.) Clayton,Plantae,Poaceae,Rottboellia cochinchinensis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:909653-1),urn:lsid:ipni.org:names:909653-1
1332,1333,True,C.Presl,Plantae,Achariaceae,Lindackeria laurina,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:111811-1),urn:lsid:ipni.org:names:111811-1
1333,1334,True,L.,Plantae,Amaranthaceae,Gomphrena serrata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:112097-2),urn:lsid:ipni.org:names:112097-2
1334,1335,True,(Willd. ex Schult.) Mathias & Constance,Plantae,Apiaceae,Niphogeton ternata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:170084-2),urn:lsid:ipni.org:names:170084-2
1335,1336,True,A.S.Rao,Plantae,Apocynaceae,Rauvolfia leptophylla,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:217918-2),urn:lsid:ipni.org:names:217918-2
1336,1337,True,(Humb. & Bonpl. ex Schult.) H.Karst.,Plantae,Apocynaceae,Ruehssia macrophylla,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:100911-1),urn:lsid:ipni.org:names:100911-1
1337,1338,True,A.Rich.,Plantae,Araliaceae,Hydrocotyle bonplandii,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:843403-1),urn:lsid:ipni.org:names:843403-1
1338,1339,True,Wedd.,Plantae,Araliaceae,Hydrocotyle gunnerifolia,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:843519-1),urn:lsid:ipni.org:names:843519-1
1339,1340,True,Mathias,Plantae,Araliaceae,Hydrocotyle hederacea,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:125149-2),urn:lsid:ipni.org:names:125149-2
1340,1341,True,Wedd.,Plantae,Araliaceae,Hydrocotyle sphenoloba,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:843705-1),urn:lsid:ipni.org:names:843705-1
1341,1342,True,(Loefl.) Kuntze,Plantae,Asteraceae,Acanthospermum australe,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:1692-2),urn:lsid:ipni.org:names:1692-2
1342,1343,True,DC.,Plantae,Asteraceae,Achyrocline bogotensis,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:174373-1),urn:lsid:ipni.org:names:174373-1
1343,1344,True,Hieron.,Plantae,Asteraceae,Achyrocline lehmannii,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:2556-2),urn:lsid:ipni.org:names:2556-2
1344,1345,True,(L.f.) Pers.,Plantae,Asteraceae,Baccharis tricuneata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:183814-1),urn:lsid:ipni.org:names:183814-1
1345,1346,True,(Sch.Bip.) H.Rob.,Plantae,Asteraceae,Lepidaploa karstenii,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:948527-1),urn:lsid:ipni.org:names:948527-1
1346,1347,True,(Cuatrec.) C.Jeffrey,Plantae,Asteraceae,Monticalia guicanensis,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:963584-1),urn:lsid:ipni.org:names:963584-1
1347,1348,True,Greenm.,Plantae,Asteraceae,Onoseris silvatica,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:174463-2),urn:lsid:ipni.org:names:174463-2
1348,1349,True,(Juss. ex Aubl.) C.F.Baker,Plantae,Asteraceae,Pseudelephantopus spicatus,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:239804-1),urn:lsid:ipni.org:names:239804-1
1349,1350,True,(Spreng.) Cuatrec.,Plantae,Asteraceae,Pseudogynoxys bogotensis,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:211359-2),urn:lsid:ipni.org:names:211359-2
1350,1351,True,Cuatrec.,Plantae,Asteraceae,Senecio garcibarrigae,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:233136-2),urn:lsid:ipni.org:names:233136-2
1351,1352,True,L.,Plantae,Asteraceae,Senecio vulgaris,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:248251-1),urn:lsid:ipni.org:names:248251-1
1352,1353,True,Lag.,Plantae,Asteraceae,Stevia lucida,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:251437-1),urn:lsid:ipni.org:names:251437-1
1353,1354,True,Crantz,Plantae,Asteraceae,Trixis inula,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:256729-1),urn:lsid:ipni.org:names:256729-1
1354,1355,True,Triana & Planch.,Plantae,Berberidaceae,Berberis goudotii,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:106695-1),urn:lsid:ipni.org:names:106695-1
1355,1356,True,(Kunth) Bureau & K.Schum.,Plantae,Bignoniaceae,Martinella obovata,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:153710-2),urn:lsid:ipni.org:names:153710-2
1356,1357,True,(Mill.) Diane & Hilger,Plantae,Boraginaceae,Euploca procumbens,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:60430582-2),urn:lsid:ipni.org:names:60430582-2
1357,1358,True,L.Uribe,Plantae,Brassicaceae,Draba litamo,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:83668-2),urn:lsid:ipni.org:names:83668-2
1358,1359,True,(Michx.) Rohrb.,Plantae,Caryophyllaceae,Arenaria lanuginosa,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:30040285-2),urn:lsid:ipni.org:names:30040285-2
1359,1360,True,Planch. & Triana,Plantae,Clusiaceae,Clusia amazonica,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:427431-1),urn:lsid:ipni.org:names:427431-1
1360,1361,True,Kunth,Plantae,Convolvulaceae,Cuscuta grandiflora,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:72853-2),urn:lsid:ipni.org:names:72853-2
1361,1362,True,Kuntze,Plantae,Costaceae,Dimerocostus strobilaceus,Species, <b>Use</b>: <em>Medicinal</em> (Instituto Humboldt 2014).,POWO pages(/taxon/urn:lsid:ipni.org:names:80399-2),urn:lsid:ipni.org:names:80399-2
1362,1363,True,(Rottb.) Hassk.,Plantae,Cyperaceae,Cyperus brevifolius,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:30313989-2),urn:lsid:ipni.org:names:30313989-2
1363,1364,True,(Kaulf.) Maxon,Plantae,Dennstaedtiaceae,Pteridium arachnoideum,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:213798-2),urn:lsid:ipni.org:names:213798-2
1364,1365,True,(L.) Maxon,Plantae,Dennstaedtiaceae,Pteridium caudatum,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:213799-2),urn:lsid:ipni.org:names:213799-2
1365,1366,True,L.,Plantae,Euphorbiaceae,Euphorbia hypericifolia,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:101671-2),urn:lsid:ipni.org:names:101671-2
1366,1367,True,L.,Plantae,Euphorbiaceae,Euphorbia hyssopifolia,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:101676-2),urn:lsid:ipni.org:names:101676-2
1367,1368,True,(L.) Moench,Plantae,Fabaceae,Chamaecrista nictitans,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:30485908-2),urn:lsid:ipni.org:names:30485908-2
1368,1369,True,Mill.,Plantae,Fabaceae,Crotalaria pilosa,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:488660-1),urn:lsid:ipni.org:names:488660-1
1369,1370,True,L.,Plantae,Fabaceae,Crotalaria sagittalis,Species, <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016).,POWO pages(/taxon/urn:lsid:ipni.org:names:318914-2),urn:lsid:ipni.org:names:318914-2
1370,1371,True,L.,Plantae,Ginkgoaceae,Ginkgo biloba,Species," <b>Use</b>: Ornamental, <em>medicinal</em>.",POWO pages(/taxon/urn:lsid:ipni.org:names:262125-1),urn:lsid:ipni.org:names:262125-1
1371,1372,True,Kunth,Plantae,Gunneraceae,Gunnera pilosa,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:430181-1),urn:lsid:ipni.org:names:430181-1
1372,1373,True,Rich.,Plantae,Hymenophyllaceae,Trichomanes elegans,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:17229030-1),urn:lsid:ipni.org:names:17229030-1
1373,1374,True,Hedw.,Plantae,Hymenophyllaceae,Trichomanes pinnatum,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:320804-2),urn:lsid:ipni.org:names:320804-2
1374,1375,True,Hook.,Plantae,Iridaceae,Sisyrinchium chilense,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:330256-2),urn:lsid:ipni.org:names:330256-2
1375,1376,True,Kunth,Plantae,Iridaceae,Sisyrinchium tinctorium,Species," <b>Use</b>: <em>Medicinal</em> (State of the World's Plants 2016, Instituto",POWO pages(/taxon/urn:lsid:ipni.org:names:441310-1),urn:lsid:ipni.org:names:441310-1
